,CLOUDY_PIXEL_PERCENTAGE,CLOUD_COVERAGE_ASSESSMENT,MEAN_SOLAR_AZIMUTH_ANGLE,MEAN_SOLAR_ZENITH_ANGLE,Systemindex
610,77.4024,77.4024,136.972758028,25.377220473,20160417T042602_20160417T043937_T46RDU
611,100.0,100.0,133.559786204,22.0346095207,20160417T042602_20160417T043937_T46REQ
612,36.303,36.303,135.019906329,22.7012165785,20160417T042602_20160417T043937_T46RER
613,30.8795,30.8795,136.392709055,23.3822151525,20160417T042602_20160417T043937_T46RES
614,63.2671,63.2671,137.683072347,24.0759663887,20160417T042602_20160417T043937_T46RET
615,77.5656,77.5656,138.898234236,24.7820937333,20160417T042602_20160417T043937_T46REU
616,81.4527,81.4527,140.042358571,25.4992103468,20160417T042602_20160417T043937_T46REV
617,100.0,100.0,140.893926398,24.2036309863,20160417T042602_20160417T043937_T46RFU
618,90.3044,90.3044,142.032774864,24.9339704793,20160417T042602_20160417T043937_T46RFV
619,84.4993,92.68112105263158,143.103852895139,25.6732721143149,20160417T042848_20160417T094836_T46SFA
620,86.1952,93.38852307692308,144.113189523269,26.4216382975698,20160417T042848_20160417T094836_T46SFB
621,100.0,92.68112105263158,133.324056639102,26.6119569647971,20160417T042848_20160417T095819_T46RBU
622,94.2344,92.68112105263158,135.116263131345,25.9873397440664,20160417T042848_20160417T095819_T46RCU
623,92.3845,92.68112105263158,136.258228346059,26.6781299512348,20160417T042848_20160417T095819_T46RCV
624,77.4024,92.68112105263158,136.972758027772,25.377220473018,20160417T042848_20160417T095819_T46RDU
625,77.5656,92.68112105263158,138.898234235646,24.78209373334,20160417T042848_20160417T095819_T46REU
626,81.4527,92.68112105263158,140.042358570585,25.4992103468147,20160417T042848_20160417T095819_T46REV
627,100.0,92.68112105263158,140.893926398012,24.2036309862804,20160417T042848_20160417T095819_T46RFU
628,90.3044,92.68112105263158,142.032774863852,24.9339704793013,20160417T042848_20160417T095819_T46RFV
629,12.67,46.395,129.513778564525,24.6578808706214,20160417T043937_20160417T095819_T46RBR
630,54.0528,46.395,130.855265705306,25.2951659936904,20160417T043937_20160417T095819_T46RBS
631,48.2103,46.395,132.12361358236,25.9466265818294,20160417T043937_20160417T095819_T46RBT
632,75.9271,62.375246666666655,129.835904075241,23.3554960651921,20160417T043937_20160417T095819_T46RCQ
633,17.526,46.395,131.271693781373,23.9916776523322,20160417T043937_20160417T095819_T46RCR
634,60.8941,46.395,132.627566931672,24.6432405417746,20160417T043937_20160417T095819_T46RCS
635,73.3517,46.395,133.907139639161,25.3085729819858,20160417T043937_20160417T095819_T46RCT
636,85.8048,62.375246666666655,131.654807309714,22.6880437059333,20160417T043937_20160417T095819_T46RDQ
637,36.237,46.395,133.10494409381,23.3392674255662,20160417T043937_20160417T095819_T46RDR
638,56.4246,46.395,134.471462158346,24.0054084117697,20160417T043937_20160417T095819_T46RDS
639,66.9239,46.395,135.758559960391,24.6848459337437,20160417T043937_20160417T095819_T46RDT
640,100.0,62.375246666666655,133.559786203961,22.0346095207298,20160417T043937_20160417T095819_T46REQ
641,36.303,46.395,135.01990632934,22.7012165785223,20160417T043937_20160417T095819_T46RER
642,30.8795,46.395,136.392709055111,23.3822151524598,20160417T043937_20160417T095819_T46RES
643,63.2671,46.395,137.683072346821,24.0759663886575,20160417T043937_20160417T095819_T46RET
644,100.0,100.0,129.544293814,25.3717226512,20160418T035602_20160418T040927_T47RLM
645,99.3921,99.3921,131.268584765,24.7005802876,20160418T035602_20160418T040927_T47RMM
646,93.9573,93.9573,132.593726867,25.3459735769,20160418T035602_20160418T040927_T47RMN
647,87.2782,87.2782,133.848898496,26.0055619937,20160418T035602_20160418T040927_T47RMP
648,24.4197,24.4197,135.037240012,26.6778690214,20160418T035602_20160418T040927_T47RMQ
649,74.5657,74.5657,134.402477307,24.7012746806,20160418T035602_20160418T040927_T47RNN
650,79.5881,79.5881,135.666815502,25.3743679754,20160418T035602_20160418T040927_T47RNP
651,100.0,92.32065384615383,129.544293813606,25.3717226511726,20160418T040927_20160418T092433_T47RLM
652,99.3921,92.32065384615383,131.268584764853,24.7005802875535,20160418T040927_20160418T092433_T47RMM
653,93.9573,92.32065384615383,132.593726866642,25.3459735769023,20160418T040927_20160418T092433_T47RMN
654,87.2782,60.63644615384615,133.848898496459,26.0055619936523,20160418T040927_20160418T092433_T47RMP
655,24.4197,60.63644615384615,135.037240011897,26.6778690214408,20160418T040927_20160418T092433_T47RMQ
656,74.5657,92.32065384615383,134.402477306731,24.7012746806359,20160418T040927_20160418T092433_T47RNN
657,79.5881,60.63644615384615,135.666815501982,25.3743679753535,20160418T040927_20160418T092433_T47RNP
658,100.0,100.0,129.082454962,24.1030699936,20160421T040712_20160421T041320_T46RGS
659,100.0,100.0,130.541876582,24.7064140611,20160421T040712_20160421T041320_T46RGT
660,100.0,100.0,131.930074199,25.3255996178,20160421T040712_20160421T041320_T46RGU
661,100.0,100.0,133.2496661,25.9591430834,20160421T040712_20160421T041320_T46RGV
662,100.0,100.0,129.17116783,22.8716456522,20160421T040712_20160421T041320_T47RKL
663,100.0,100.0,130.64081993,23.5056779008,20160421T040712_20160421T041320_T47RKM
664,100.0,100.0,132.025633429,24.1553403747,20160421T040712_20160421T041320_T47RKN
665,100.0,100.0,133.332061,24.8200660736,20160421T040712_20160421T041320_T47RKP
666,100.0,100.0,134.563653273,25.4983260599,20160421T040712_20160421T041320_T47RKQ
667,100.0,100.0,131.035934581,22.2027881583,20160421T040712_20160421T041320_T47RLL
668,100.0,100.0,132.521153658,22.8523797392,20160421T040712_20160421T041320_T47RLM
669,100.0,100.0,133.917507877,23.5171073639,20160421T040712_20160421T041320_T47RLN
670,99.9956,99.9956,135.232103981,24.1964256906,20160421T040712_20160421T041320_T47RLP
671,100.0,100.0,136.469131341,24.88877286,20160421T040712_20160421T041320_T47RLQ
672,100.0,100.0,134.48498701,22.2143426864,20160421T040712_20160421T041320_T47RMM
673,100.0,100.0,135.888280034,22.8944251673,20160421T040712_20160421T041320_T47RMN
674,100.0,100.0,137.206518225,23.588558576,20160421T040712_20160421T041320_T47RMP
675,98.6488,98.6488,138.444648563,24.2951352086,20160421T040712_20160421T041320_T47RMQ
676,100.0,100.0,139.260783329,22.9971512527,20160421T040712_20160421T041320_T47RNP
677,100.0,100.0,135.7241705,26.1885893639,20160421T040712_20160421T041320_T47SKR
678,99.4955,99.4955,137.632890323,25.592607771,20160421T040712_20160421T041320_T47SLR
679,98.3211,98.3211,138.729300672,26.3078201122,20160421T040712_20160421T041320_T47SLS
680,92.0957,92.0957,139.607481116,25.0126298876,20160421T040712_20160421T041320_T47SMR
681,91.3267,91.3267,140.701502884,25.7409329738,20160421T040712_20160421T041320_T47SMS
682,100.0,100.0,129.082454961643,24.103069993626,20160421T041320_20160421T074403_T46RGS
683,100.0,100.0,130.541876581672,24.706414061133,20160421T041320_20160421T074403_T46RGT
684,100.0,97.33900714285714,131.930074198972,25.3255996177634,20160421T041320_20160421T074403_T46RGU
685,100.0,97.33900714285714,133.249666099803,25.959143083449,20160421T041320_20160421T074403_T46RGV
686,100.0,100.0,129.171167829684,22.8716456522408,20160421T041320_20160421T074403_T47RKL
687,100.0,100.0,130.640819929823,23.5056779007725,20160421T041320_20160421T074403_T47RKM
688,100.0,100.0,132.025633428555,24.1553403746514,20160421T041320_20160421T074403_T47RKN
689,100.0,97.33900714285714,133.332061000124,24.8200660735826,20160421T041320_20160421T074403_T47RKP
690,100.0,97.33900714285714,134.563653272832,25.4983260598613,20160421T041320_20160421T074403_T47RKQ
691,100.0,100.0,131.035934580795,22.2027881583474,20160421T041320_20160421T074403_T47RLL
692,100.0,100.0,132.521153657646,22.8523797392383,20160421T041320_20160421T074403_T47RLM
693,100.0,100.0,133.917507876533,23.5171073639136,20160421T041320_20160421T074403_T47RLN
694,99.9956,97.33900714285714,135.232103980554,24.1964256905956,20160421T041320_20160421T074403_T47RLP
695,100.0,97.33900714285714,136.469131340772,24.8887728599596,20160421T041320_20160421T074403_T47RLQ
696,100.0,100.0,134.484987009818,22.2143426864251,20160421T041320_20160421T074403_T47RMM
697,100.0,100.0,135.888280034252,22.8944251672863,20160421T041320_20160421T074403_T47RMN
698,100.0,97.33900714285714,137.206518224815,23.5885585760274,20160421T041320_20160421T074403_T47RMP
699,98.6488,97.33900714285714,138.444648563394,24.2951352086176,20160421T041320_20160421T074403_T47RMQ
700,100.0,97.33900714285714,139.260783329443,22.9971512527048,20160421T041320_20160421T074403_T47RNP
701,100.0,97.33900714285714,135.72417049974,26.1885893639174,20160421T041320_20160421T074403_T47SKR
702,99.4955,97.33900714285714,137.632890322519,25.5926077710096,20160421T041320_20160421T074403_T47SLR
703,98.3211,91.50752307692308,138.729300671709,26.3078201121841,20160421T041320_20160421T074403_T47SLS
704,92.0957,97.33900714285714,139.607481116327,25.0126298876031,20160421T041320_20160421T074403_T47SMR
705,91.3267,91.50752307692308,140.70150288417,25.7409329738202,20160421T041320_20160421T074403_T47SMS
706,82.0483,82.0483,127.08865394,20.7356273717,20160430T043602_20160430T044434_T45RYM
707,84.9495,84.9495,128.864706331,21.3169787049,20160430T043602_20160430T044434_T45RYN
708,94.3373,94.3373,130.544384671,21.9182509794,20160430T043602_20160430T044434_T45RYP
709,44.3472,44.3472,126.985575674,19.5114145242,20160430T043602_20160430T044434_T46RBR
710,79.3652,79.3652,128.801001884,20.1222385023,20160430T043602_20160430T044434_T46RBS
711,78.2249,78.2249,130.500947539,20.7529366939,20160430T043602_20160430T044434_T46RBT
712,85.0954,85.0954,132.093988502,21.4025181499,20160430T043602_20160430T044434_T46RBU
713,84.3161,84.3161,133.585944882,22.0688861577,20160430T043602_20160430T044434_T46RBV
714,100.0,100.0,130.890515098,19.4515580294,20160430T043602_20160430T044434_T46RCS
715,67.0456,67.0456,132.608166049,20.1001562098,20160430T043602_20160430T044434_T46RCT
716,87.9245,87.9245,134.212748061,20.7670534363,20160430T043602_20160430T044434_T46RCU
717,91.0969,91.0969,135.711193768,21.4501230401,20160430T043602_20160430T044434_T46RCV
718,82.0483,72.15845384615385,127.088653939763,20.7356273717269,20160430T044434_20160430T095738_T45RYM
719,84.9495,72.15845384615385,128.864706330885,21.3169787048929,20160430T044434_20160430T095738_T45RYN
720,94.3373,90.06937692307693,130.54438467143,21.9182509794392,20160430T044434_20160430T095738_T45RYP
721,44.3472,72.15845384615385,126.985575674445,19.5114145242126,20160430T044434_20160430T095738_T46RBR
722,79.3652,72.15845384615385,128.801001883606,20.1222385023182,20160430T044434_20160430T095738_T46RBS
723,78.2249,72.15845384615385,130.500947538547,20.7529366939441,20160430T044434_20160430T095738_T46RBT
724,85.0954,90.06937692307693,132.09398850186,21.4025181498927,20160430T044434_20160430T095738_T46RBU
725,84.3161,90.06937692307693,133.585944882498,22.0688861576551,20160430T044434_20160430T095738_T46RBV
726,100.0,72.15845384615385,130.890515097886,19.451558029444,20160430T044434_20160430T095738_T46RCS
727,67.0456,72.15845384615385,132.608166049264,20.1001562097971,20160430T044434_20160430T095738_T46RCT
728,87.9245,90.06937692307693,134.212748061083,20.7670534363012,20160430T044434_20160430T095738_T46RCU
729,91.0969,90.06937692307693,135.711193767968,21.4501230401017,20160430T044434_20160430T095738_T46RCV
730,96.7895,96.7895,132.11195301,20.9727646801,20160504T041552_20160504T041839_T46RGV
731,81.6424,81.6424,131.715842446,22.2730468189,20160504T041552_20160504T041839_T46SFA
732,88.0771,88.0771,133.2295524,22.9100476063,20160504T041552_20160504T041839_T46SFB
733,74.1418,74.1418,133.734210608,21.6083827733,20160504T041552_20160504T041839_T46SGA
734,40.1404,40.1404,133.654853557,20.5046343593,20160504T041552_20160504T041839_T47RKQ
735,0.0,0.0,135.918444075,19.8876965178,20160504T041552_20160504T041839_T47RLQ
736,50.912,50.912,135.167307745,21.1870989217,20160504T041552_20160504T041839_T47SKR
737,46.8773,46.8773,137.431097671,20.5875414474,20160504T041552_20160504T041839_T47SLR
738,100.0,100.0,117.282762336,20.4226642194,20160504T041552_20160504T042939_T46RDQ
739,93.5454,93.5454,119.289769299,20.9015634849,20160504T041552_20160504T042939_T46RDR
740,100.0,100.0,121.200616458,21.4061257286,20160504T041552_20160504T042939_T46RDS
741,99.6296,99.6296,118.874563195,19.6386400133,20160504T041552_20160504T042939_T46REQ
742,87.6697,87.6697,120.943655026,20.1327877758,20160504T041552_20160504T042939_T46RER
743,84.0839,84.0839,122.907927328,20.652742235,20160504T041552_20160504T042939_T46RES
744,43.7037,43.7037,124.769284182,21.1962236851,20160504T041552_20160504T042939_T46RET
745,25.9629,25.9629,126.53360027,21.7620344354,20160504T041552_20160504T042939_T46REU
746,61.8698,61.8698,128.203719335,22.3481485042,20160504T041552_20160504T042939_T46REV
747,73.7408,73.7408,122.692973337,19.3737917982,20160504T041552_20160504T042939_T46RFR
748,80.5005,80.5005,124.709007572,19.9099714677,20160504T041552_20160504T042939_T46RFS
749,38.391,38.391,126.613520014,20.4696199272,20160504T041552_20160504T042939_T46RFT
750,25.0413,25.0413,128.413565561,21.0514128541,20160504T041552_20160504T042939_T46RFU
751,46.0087,46.0087,130.112896259,21.6532435046,20160504T041552_20160504T042939_T46RFV
752,50.4338,50.4338,124.546121887,18.6263958377,20160504T041552_20160504T042939_T46RGR
753,83.5412,83.5412,126.611286498,19.1796669944,20160504T041552_20160504T042939_T46RGS
754,59.2405,59.2405,128.555630816,19.756234895,20160504T041552_20160504T042939_T46RGT
755,30.5505,30.5505,130.387576277,20.354662632,20160504T041552_20160504T042939_T46RGU
756,38.1883,38.1883,132.11195301,20.9727646801,20160504T041552_20160504T042939_T46RGV
757,65.3618,65.3618,131.715842446,22.2730468189,20160504T041552_20160504T042939_T46SFA
758,67.8082,67.8082,133.734210608,21.6083827733,20160504T041552_20160504T042939_T46SGA
759,100.0,100.0,128.425184679,18.5630060305,20160504T041552_20160504T042939_T47RKM
760,60.2873,60.2873,130.291027641,19.1903415135,20160504T041552_20160504T042939_T47RKN
761,32.1008,32.1008,132.031907213,19.838306201,20160504T041552_20160504T042939_T47RKP
762,36.1499,36.1499,133.654853557,20.5046343593,20160504T041552_20160504T042939_T47RKQ
763,0.0,0.0,135.918444075,19.8876965178,20160504T041552_20160504T042939_T47RLQ
764,84.0038,84.0038,135.167307745,21.1870989217,20160504T041552_20160504T042939_T47SKR
765,96.7895,51.80190476190476,132.111953009967,20.9727646801177,20160504T041839_20160504T093756_T46RGV
766,81.6424,51.80190476190476,131.715842445578,22.273046818928,20160504T041839_20160504T093756_T46SFA
767,88.0771,71.93179285714285,133.229552399749,22.9100476063159,20160504T041839_20160504T093756_T46SFB
768,74.1418,51.80190476190476,133.734210607777,21.6083827732838,20160504T041839_20160504T093756_T46SGA
769,40.1404,51.80190476190476,133.654853557055,20.5046343593188,20160504T041839_20160504T093756_T47RKQ
770,0.0,51.80190476190476,135.91844407505,19.8876965177979,20160504T041839_20160504T093756_T47RLQ
771,50.912,51.80190476190476,135.167307745122,21.1870989217134,20160504T041839_20160504T093756_T47SKR
772,46.8773,51.80190476190476,137.431097670796,20.587541447427,20160504T041839_20160504T093756_T47SLR
773,25.9629,51.80190476190476,126.533600269812,21.7620344354209,20160504T041839_20160504T094741_T46REU
774,61.8698,51.80190476190476,128.203719335161,22.3481485041548,20160504T041839_20160504T094741_T46REV
775,25.0413,51.80190476190476,128.41356556065,21.0514128541029,20160504T041839_20160504T094741_T46RFU
776,46.0087,51.80190476190476,130.112896258979,21.6532435046168,20160504T041839_20160504T094741_T46RFV
777,30.5505,51.80190476190476,130.38757627661,20.3546626320472,20160504T041839_20160504T094741_T46RGU
778,38.1883,51.80190476190476,132.111953009966,20.9727646801176,20160504T041839_20160504T094741_T46RGV
779,65.3618,51.80190476190476,131.715842445577,22.2730468189279,20160504T041839_20160504T094741_T46SFA
780,67.8082,51.80190476190476,133.734210607777,21.6083827732836,20160504T041839_20160504T094741_T46SGA
781,32.1008,51.80190476190476,132.031907213114,19.8383062010088,20160504T041839_20160504T094741_T47RKP
782,36.1499,51.80190476190476,133.654853557054,20.5046343593187,20160504T041839_20160504T094741_T47RKQ
783,0.0,51.80190476190476,135.91844407505,19.8876965177978,20160504T041839_20160504T094741_T47RLQ
784,84.0038,51.80190476190476,135.167307745121,21.1870989217132,20160504T041839_20160504T094741_T47SKR
785,100.0,94.8156,117.282762335696,20.422664219449,20160504T042939_20160504T094741_T46RDQ
786,93.5454,73.47213846153846,119.289769299404,20.9015634849272,20160504T042939_20160504T094741_T46RDR
787,100.0,73.47213846153846,121.200616458489,21.4061257285655,20160504T042939_20160504T094741_T46RDS
788,99.6296,94.8156,118.874563195471,19.6386400133344,20160504T042939_20160504T094741_T46REQ
789,87.6697,73.47213846153846,120.943655025815,20.1327877758338,20160504T042939_20160504T094741_T46RER
790,84.0839,73.47213846153846,122.907927327913,20.6527422349981,20160504T042939_20160504T094741_T46RES
791,43.7037,73.47213846153846,124.769284182202,21.1962236850697,20160504T042939_20160504T094741_T46RET
792,73.7408,73.47213846153846,122.692973336948,19.3737917982442,20160504T042939_20160504T094741_T46RFR
793,80.5005,73.47213846153846,124.709007572471,19.9099714677063,20160504T042939_20160504T094741_T46RFS
794,38.391,73.47213846153846,126.613520013506,20.46961992722,20160504T042939_20160504T094741_T46RFT
795,50.4338,73.47213846153846,124.546121887454,18.6263958376964,20160504T042939_20160504T094741_T46RGR
796,83.5412,73.47213846153846,126.611286498163,19.1796669944319,20160504T042939_20160504T094741_T46RGS
797,59.2405,73.47213846153846,128.555630816432,19.7562348949841,20160504T042939_20160504T094741_T46RGT
798,100.0,73.47213846153846,128.425184678828,18.5630060304742,20160504T042939_20160504T094741_T47RKM
799,60.2873,73.47213846153846,130.291027640917,19.1903415134856,20160504T042939_20160504T094741_T47RKN
800,68.4463,68.4463,122.413963486,20.466113881,20160508T035542_20160508T035926_T47RMN
801,87.4095,87.4095,124.291002919,21.0098537132,20160508T035542_20160508T035926_T47RMP
802,83.5767,83.5767,126.067311257,21.5760348496,20160508T035542_20160508T035926_T47RMQ
803,61.0267,61.0267,124.246785178,19.7236635002,20160508T035542_20160508T035926_T47RNN
804,66.6532,66.6532,126.168388211,20.2838827554,20160508T035542_20160508T035926_T47RNP
805,100.0,100.0,118.753131556,20.7151328628,20160508T035542_20160508T041019_T47RLM
806,84.8826,84.8826,120.433839468,19.9469690143,20160508T035542_20160508T041019_T47RMM
807,69.6244,69.6244,122.413963486,20.466113881,20160508T035542_20160508T041019_T47RMN
808,44.207,44.207,124.246785178,19.7236635002,20160508T035542_20160508T041019_T47RNN
809,68.4463,64.61042105263158,122.413963486253,20.4661138809679,20160508T035926_20160508T091707_T47RMN
810,87.4095,77.4157,124.29100291884,21.0098537131979,20160508T035926_20160508T091707_T47RMP
811,83.5767,77.4157,126.067311257487,21.5760348495834,20160508T035926_20160508T091707_T47RMQ
812,61.0267,64.61042105263158,124.246785178098,19.7236635002404,20160508T035926_20160508T091707_T47RNN
813,66.6532,77.4157,126.168388211263,20.2838827554483,20160508T035926_20160508T091707_T47RNP
814,100.0,64.61042105263158,118.753131556101,20.7151328627518,20160508T035926_20160508T092736_T47RLM
815,84.8826,64.61042105263158,120.433839468308,19.94696901434,20160508T035926_20160508T092736_T47RMM
816,69.6244,64.61042105263158,122.413963486253,20.4661138809678,20160508T035926_20160508T092736_T47RMN
817,44.207,64.61042105263158,124.246785178098,19.7236635002404,20160508T035926_20160508T092736_T47RNN
818,94.9705,94.9705,121.10072555,18.7433837896,20160510T043712_20160510T044147_T45RYM
819,75.4125,75.4125,123.246342668,19.2520592719,20160510T043712_20160510T044147_T45RYN
820,92.8784,92.8784,125.278636347,19.7867971214,20160510T043712_20160510T044147_T45RYP
821,53.3582,53.3582,120.530591066,17.5485080756,20160510T043712_20160510T044147_T46RBR
822,89.7506,89.7506,122.76553132,18.0830409234,20160510T043712_20160510T044147_T46RBS
823,66.4503,66.4503,124.861841158,18.6446012005,20160510T043712_20160510T044147_T46RBT
824,82.3958,82.3958,126.828138216,19.2313897285,20160510T043712_20160510T044147_T46RBU
825,82.9571,82.9571,128.669613,19.8408722169,20160510T043712_20160510T044147_T46RBV
826,100.0,100.0,124.826556665,17.3550856144,20160510T043712_20160510T044147_T46RCS
827,40.6883,40.6883,126.970250368,17.936108131,20160510T043712_20160510T044147_T46RCT
828,73.0793,73.0793,128.972763862,18.5420505457,20160510T043712_20160510T044147_T46RCU
829,91.8411,91.8411,130.841023012,19.1702384045,20160510T043712_20160510T044147_T46RCV
830,94.9705,70.77151538461538,121.100725549505,18.7433837896273,20160510T044147_20160510T100103_T45RYM
831,75.4125,70.77151538461538,123.246342667525,19.2520592718707,20160510T044147_20160510T100103_T45RYN
832,92.8784,86.55389999999998,125.278636346667,19.7867971214134,20160510T044147_20160510T100103_T45RYP
833,53.3582,70.77151538461538,120.530591066453,17.5485080755617,20160510T044147_20160510T100103_T46RBR
834,89.7506,70.77151538461538,122.765531319919,18.0830409234273,20160510T044147_20160510T100103_T46RBS
835,66.4503,70.77151538461538,124.861841158034,18.6446012005193,20160510T044147_20160510T100103_T46RBT
836,82.3958,86.55389999999998,126.828138216153,19.2313897284749,20160510T044147_20160510T100103_T46RBU
837,82.9571,86.55389999999998,128.669612999745,19.8408722169348,20160510T044147_20160510T100103_T46RBV
838,100.0,70.77151538461538,124.82655666508,17.3550856143634,20160510T044147_20160510T100103_T46RCS
839,40.6883,70.77151538461538,126.970250367962,17.9361081310228,20160510T044147_20160510T100103_T46RCT
840,73.0793,86.55389999999998,128.972763861805,18.5420505456728,20160510T044147_20160510T100103_T46RCU
841,91.8411,86.55389999999998,130.841023012059,19.1702384045418,20160510T044147_20160510T100103_T46RCV
842,11.6759,11.6759,117.86468348,19.7641253055,20160511T040552_20160511T041153_T46RGS
843,15.6294,15.6294,119.969282106,20.2298296257,20160511T040552_20160511T041153_T46RGT
844,44.8813,44.8813,121.976255191,20.7221599897,20160511T040552_20160511T041153_T46RGU
845,79.3406,79.3406,123.886426588,21.2389497069,20160511T040552_20160511T041153_T46RGV
846,17.565,17.565,117.158551779,18.5898437631,20160511T040552_20160511T041153_T47RKL
847,4.4521,4.4521,119.350461409,19.0804121174,20160511T040552_20160511T041153_T47RKM
848,34.0928,34.0928,121.422633201,19.5987743475,20160511T040552_20160511T041153_T47RKN
849,66.7781,66.7781,123.38082379,20.1433397101,20160511T040552_20160511T041153_T47RKP
850,65.2842,65.2842,125.227792437,20.7117330855,20160511T040552_20160511T041153_T47RKQ
851,10.0003,10.0003,118.926730967,17.8141706629,20160511T040552_20160511T041153_T47RLL
852,17.6516,17.6516,121.188819802,18.3222249224,20160511T040552_20160511T041153_T47RLM
853,50.1409,50.1409,123.319456793,18.8581930073,20160511T040552_20160511T041153_T47RLN
854,65.2081,65.2081,125.325828781,19.4203192438,20160511T040552_20160511T041153_T47RLP
855,59.3035,59.3035,127.211875856,20.0061094241,20160511T040552_20160511T041153_T47RLQ
856,12.941,12.941,123.14511383,17.5756622578,20160511T040552_20160511T041153_T47RMM
857,42.2335,42.2335,125.331305101,18.1302521922,20160511T040552_20160511T041153_T47RMN
858,61.8365,61.8365,127.381995546,18.7108383823,20160511T040552_20160511T041153_T47RMP
859,40.7828,40.7828,129.30261432,19.3147949394,20160511T040552_20160511T041153_T47RMQ
860,47.2717,47.2717,129.561812615,18.0158293294,20160511T040552_20160511T041153_T47RNP
861,56.6731,56.6731,126.967142696,21.3016520446,20160511T040552_20160511T041153_T47SKR
862,47.4063,47.4063,128.982521191,20.6131071426,20160511T040552_20160511T041153_T47SLR
863,44.6732,44.6732,130.645977152,21.2401642685,20160511T040552_20160511T041153_T47SLS
864,17.0962,17.0962,131.099642389,19.9395210923,20160511T040552_20160511T041153_T47SMR
865,40.3034,40.3034,132.782577726,20.5838401512,20160511T040552_20160511T041153_T47SMS
866,11.6759,20.81345,117.864683479524,19.7641253055226,20160511T041153_20160511T093107_T46RGS
867,15.6294,20.81345,119.969282106431,20.2298296257458,20160511T041153_20160511T093107_T46RGT
868,44.8813,50.606014285714274,121.976255190797,20.7221599897114,20160511T041153_20160511T093107_T46RGU
869,79.3406,50.606014285714274,123.886426587554,21.2389497069034,20160511T041153_20160511T093107_T46RGV
870,17.565,20.81345,117.158551778902,18.5898437630778,20160511T041153_20160511T093107_T47RKL
871,4.4521,20.81345,119.350461409195,19.0804121174148,20160511T041153_20160511T093107_T47RKM
872,34.0928,20.81345,121.422633201035,19.5987743474602,20160511T041153_20160511T093107_T47RKN
873,66.7781,50.606014285714274,123.380823790468,20.1433397100517,20160511T041153_20160511T093107_T47RKP
874,65.2842,50.606014285714274,125.22779243661,20.7117330855385,20160511T041153_20160511T093107_T47RKQ
875,10.0003,20.81345,118.926730967055,17.8141706628617,20160511T041153_20160511T093107_T47RLL
876,17.6516,20.81345,121.188819802169,18.3222249223958,20160511T041153_20160511T093107_T47RLM
877,50.1409,20.81345,123.319456792632,18.8581930073158,20160511T041153_20160511T093107_T47RLN
878,65.2081,50.606014285714274,125.325828781429,19.4203192438461,20160511T041153_20160511T093107_T47RLP
879,59.3035,50.606014285714274,127.211875855825,20.0061094240544,20160511T041153_20160511T093107_T47RLQ
880,12.941,20.81345,123.14511382999,17.5756622577789,20160511T041153_20160511T093107_T47RMM
881,42.2335,20.81345,125.331305101303,18.1302521922265,20160511T041153_20160511T093107_T47RMN
882,61.8365,50.606014285714274,127.381995546238,18.7108383823411,20160511T041153_20160511T093107_T47RMP
883,40.7828,50.606014285714274,129.302614320182,19.3147949394036,20160511T041153_20160511T093107_T47RMQ
884,47.2717,50.606014285714274,129.561812614894,18.0158293293932,20160511T041153_20160511T093107_T47RNP
885,56.6731,50.606014285714274,126.96714269605,21.3016520445537,20160511T041153_20160511T093107_T47SKR
886,47.4063,50.606014285714274,128.982521190896,20.6131071425928,20160511T041153_20160511T093107_T47SLR
887,44.6732,58.23920769230769,130.645977152079,21.2401642684767,20160511T041153_20160511T093107_T47SLS
888,17.0962,50.606014285714274,131.099642388614,19.9395210923488,20160511T041153_20160511T093107_T47SMR
889,40.3034,58.23920769230769,132.782577725751,20.5838401512156,20160511T041153_20160511T093107_T47SMS
890,6.4882,6.4882,104.55220955,18.173385586,20160524T041552_20160524T042151_T46RDQ
891,50.0207,50.0207,107.099094894,18.4753398343,20160524T041552_20160524T042151_T46RDR
892,100.0,100.0,109.555990921,18.8139128975,20160524T041552_20160524T042151_T46RDS
893,11.0736,11.0736,105.721660046,17.3157502076,20160524T041552_20160524T042151_T46REQ
894,35.8752,35.8752,108.392238895,17.6290100057,20160524T041552_20160524T042151_T46RER
895,65.5246,65.5246,110.961391109,17.9801423038,20160524T041552_20160524T042151_T46RES
896,66.0948,66.0948,113.422990484,18.3667026115,20160524T041552_20160524T042151_T46RET
897,38.0446,38.0446,115.777409373,18.7868577801,20160524T041552_20160524T042151_T46REU
898,92.4033,92.4033,118.022099288,19.2382063342,20160524T041552_20160524T042151_T46REV
899,5.0224,5.0224,109.769557466,16.7869164877,20160524T041552_20160524T042151_T46RFR
900,25.8553,25.8553,112.457228829,17.1517002742,20160524T041552_20160524T042151_T46RFS
901,36.9738,36.9738,115.023885058,17.5529087781,20160524T041552_20160524T042151_T46RFT
902,42.8089,42.8089,117.470456996,17.9884921769,20160524T041552_20160524T042151_T46RFU
903,51.0456,51.0456,119.795129011,18.4557784455,20160524T041552_20160524T042151_T46RFV
904,2.3464,2.3464,111.242380653,15.9504329163,20160524T041552_20160524T042151_T46RGR
905,11.3828,11.3828,114.054937647,16.3300936738,20160524T041552_20160524T042151_T46RGS
906,23.4881,23.4881,116.730710019,16.7471550355,20160524T041552_20160524T042151_T46RGT
907,19.2499,19.2499,119.271416727,17.1993403401,20160524T041552_20160524T042151_T46RGU
